doc_id,cleaned_text,bertopic_topic,bertopic_probability
222104040,beautifully pristine art deco heart fashionable south yarra pretty quiet street glorious botanical garden great coffee best eating shopping offer location beat matt exceeded expectation beautifully renovated simple stylish design great art every amenity might need short long lovely welcoming homey feel without feeling like squatting someone else place staying soulless serviced matt prompt responsive easy book deal place felt like wonderful home away home consider staying anywhere else city thanks matt,-1,0.0
55631925,ann donna great host helpful welcoming took time give many tip city property great place relax unwind room well maintained room offered lot privacy almost public transport close easily accessible recommend listing anyone,103,0.9883406808328251
131293664,really comfortable cbd convenient made wonderful trip,0,1.0
130133022,great location fitzroy close heap lovely bar restaurant clean danzae helpful,9,0.9732913755218994
301830437,pleasure stayed wei place hospitable host neat clean bed bath room basic perfect comfortable,-1,0.0
164868718,really good,38,0.010108109419216492
257915606,serge rosie excellent host make feel home accommodating pleasure place,-1,0.0
241139260,convenient location easy going host nice bed,5,1.0
24430306,l appartement constance est tr fid le au photo grand joliment cor et charmant il est minute pied fitzroy le quartier trendy dans une zone r sidentielle assez calme l organisation est tr flexible car boite cl qui permet r cup rer le cl en son absence tout tait propre et pr pour notre arriv merci constance point noter l appartement est sur trois tages avec beaucoup march grimper pa wifi chambre donne sur une avenue bruyante cela peut tre un probl pour le sommeils l gers,18,0.2404774626420415
229101984,h get city wierd small bug house host really nice,81,1.0
227455173,nice place host really helpfull nice spent good time shearly recommande place everybody,-1,0.0
169832331,great location lovely owner great communication helpful friendly recommend thank,-1,0.0
336063874,elaine great host accommodating room set needed breakfast nice touch recommended,-1,0.0
141802715,perfect,29,0.0311333800469032
104216922,great comms host allowed entry pm come covered parking spot good short requires clean matress cover yellow stain cover blanket stain need cleaning small lounge area comfortable bed pillowtop matress load extra pillow wifi slow occasion view mainly high rise appartments,15,1.0
99866002,mia excellent host great communication let check early let keep car secure parking checkout fantastic beautifully furnished styled picture depict location amazing min walk toorak road south yarra station chapel st min walk away shopping food could eat disappointed,-1,0.0
186190470,house clean new want host exceptionally helpful provided professional advice looking love revisit place near future thanks leon keep touch,17,0.9425709955647268
28735000,kt amazing loft warm welcoming booked place parent enjoyed many artwork sketch display comfortable alongside experiencing one creative hub,-1,0.0
266953268,great convenient location,77,1.0
322706555,enough tissue,56,0.2836082571092241
127607457,great time vivienne fantastic host helpful great communication flexible love vivienne place future,-1,0.0
263758973,girlfriend stayed sarmila place day driving around mornington peninsula sarmila gave friendly welcome even sharing evening meal cooked enjoyed spending evening super cute toddler room lovely clean restful sleep comfortable bed hitting road morning,91,0.9615781117817941
114683125,host canceled reservation day arrival automated posting,10,1.0
323541399,beautiful tiny house gorgeous quiet setting thoughtful touch host really made special,-1,0.0
209768457,fantastic host excellent communication location centre city staying get back,-1,0.0
159400408,enjoyed house well equipped clean lovely place peace quiet,42,1.0
231160811,exactly like picture great location,13,0.39979885359708645
104828704,perfect place near city accessible relaxing holiday checking simple easy come back,-1,0.0
107266106,fantastic experience quiet right thick short walk southbank simple efficient experience term alvin location,-1,0.0
166237491,greeted lovely friend nina took showed around provided general information lovely self contained clean tidy needed tea coffee sugar towel washer dryer washing detergent great view literally across road southern cross station sky bus airport,66,0.9866435862453089
